id,state,name,city,county,latitude,longitude,towered,longest_runway_ft,surface_category,use_category,contact_phone,info_url,type,sources,corroborated
PWT,WA,BREMERTON NTL,BREMERTON,KITSAP,47.49025,-122.76480555,no,6000,paved,public,,https://www.airnav.com/airport/PWT,airport,faa,no
PXE,GA,PERRY-HOUSTON COUNTY,PERRY,HOUSTON,32.51058083,-83.76734583,no,5004,paved,public,,https://www.airnav.com/airport/PXE,airport,faa,no
PXK,AK,PAXSON,PAXSON,VALDEZ-CHITNA-WHITIE,63.02458,-145.50055083,no,1900,unpaved,public,9072837211,https://www.airnav.com/airport/PXK,airport,faa,no
PYG,SC,PAGELAND,PAGELAND,CHESTERFIELD,34.74213888,-80.34519444,no,3396,paved,public,,https://www.airnav.com/airport/PYG,airport,faa,no
PYM,MA,PLYMOUTH MUNI,PLYMOUTH,PLYMOUTH,41.90878833,-70.72762805,no,4650,paved,public,,https://www.airnav.com/airport/PYM,airport,faa,no
PYN,MO,PIEDMONT MUNI,PIEDMONT,WAYNE,37.1261375,-90.71352861,no,3296,paved,public,,https://www.airnav.com/airport/PYN,airport,faa,no
PYP,AL,CENTRE PIEDMONT/CHEROKEE COUNTY RGNL,CENTRE,CHEROKEE,34.08991666,-85.61008333,no,5500,paved,public,,https://www.airnav.com/airport/PYP,airport,faa,no
PYX,TX,PERRYTON OCHILTREE COUNTY,PERRYTON,OCHILTREE,36.41291777,-100.75157638,no,5701,paved,public,,https://www.airnav.com/airport/PYX,airport,faa,no
PZQ,MI,PRESQUE ISLE COUNTY,ROGERS CITY,PRESQUE ISLE,45.40708333,-83.81286111,no,4106,paved,public,,https://www.airnav.com/airport/PZQ,airport,faa,no
R03,OR,ALKALI LAKE STATE,ALKALI LAKE,LAKE,43.08737277,-119.97607333,no,6100,unpaved,public,,https://www.airnav.com/airport/R03,airport,faa,no
R33,OR,WAKONDA BEACH STATE,WALDPORT,LINCOLN,44.38456388,-124.08511944,no,2000,unpaved,public,,https://www.airnav.com/airport/R33,airport,faa,no
R47,OH,RUHES,LEIPSIC,PUTNAM,41.10310638,-84.05188861,no,4455,paved,public,,https://www.airnav.com/airport/R47,airport,faa,no
R49,WA,FERRY COUNTY,REPUBLIC,FERRY,48.71820583,-118.65647138,no,3498,paved,public,,https://www.airnav.com/airport/R49,airport,faa,no
RAC,WI,BATTEN INTL,RACINE,RACINE,42.76118027,-87.81390944,no,6574,paved,public,,https://www.airnav.com/airport/RAC,airport,faa,no
RAL,CA,RIVERSIDE,RIVERSIDE,RIVERSIDE,33.95188888,-117.44511111,yes,5401,paved,public,,https://www.airnav.com/airport/RAL,airport,faa,no
RAP,SD,RAPID CITY RGNL,RAPID CITY,PENNINGTON,44.04533333,-103.05736111,yes,8701,paved,public,,https://www.airnav.com/airport/RAP,airport,faa,no
RAS,TX,MUSTANG BEACH,PORT ARANSAS,NUECES,27.81183333,-97.08875,no,3482,paved,public,,https://www.airnav.com/airport/RAS,airport,faa,no
RAW,MO,WARSAW MUNI,WARSAW,BENTON,38.34784722,-93.3453875,no,4000,paved,public,,https://www.airnav.com/airport/RAW,airport,faa,no
RBD,TX,DALLAS EXEC,DALLAS,DALLAS,32.68130555,-96.86877777,yes,7136,paved,public,,https://www.airnav.com/airport/RBD,airport,faa,no
RBE,NE,ROCK COUNTY,BASSETT,ROCK,42.57112577,-99.56952019,no,4698,paved,public,,https://www.airnav.com/airport/RBE,airport,faa,no
RBG,OR,ROSEBURG RGNL,ROSEBURG,DOUGLAS,43.23933527,-123.3558525,no,5003,paved,public,,https://www.airnav.com/airport/RBG,airport,faa,no
RBL,CA,RED BLUFF MUNI,RED BLUFF,TEHAMA,40.15030555,-122.25219444,no,5431,paved,public,,https://www.airnav.com/airport/RBL,airport,faa,no
RBO,TX,NUECES COUNTY,ROBSTOWN,NUECES,27.77813888,-97.69011111,no,3700,paved,public,,https://www.airnav.com/airport/RBO,airport,faa,no
RBW,SC,LOWCOUNTRY RGNL,WALTERBORO,COLLETON,32.92104055,-80.64058972,no,6002,paved,public,,https://www.airnav.com/airport/RBW,airport,faa,no
RBY,AK,RUBY,RUBY,YUKON-KOYUKUK,64.72722222,-155.46988888,no,4000,unpaved,public,9074740788,https://www.airnav.com/airport/RBY,airport,faa,no
RC0,MT,ROCK CREEK,CLINTON,MISSOULA,46.72714916,-113.65759333,no,4100,unpaved,public,,https://www.airnav.com/airport/RC0,airport,faa,no
RCE,OK,CLARENCE E PAGE MUNI,OKLAHOMA CITY,CANADIAN,35.48808333,-97.82355555,no,6014,paved,public,,https://www.airnav.com/airport/RCE,airport,faa,no
RCK,TX,H H COFFIELD RGNL,ROCKDALE,MILAM,30.63137638,-96.9894875,no,2962,paved,public,,https://www.airnav.com/airport/RCK,airport,faa,no
RCM,MO,SKYHAVEN,WARRENSBURG,JOHNSON,38.78417111,-93.80285416,no,4206,paved,public,,https://www.airnav.com/airport/RCM,airport,faa,no
RCP,KS,ROOKS COUNTY RGNL,STOCKTON,ROOKS,39.34658333,-99.30463888,no,5000,paved,public,,https://www.airnav.com/airport/RCP,airport,faa,no
RCR,IN,FULTON COUNTY,ROCHESTER,FULTON,41.06554752,-86.18170288,no,5001,paved,public,,https://www.airnav.com/airport/RCR,airport,faa,no
RCV,CO,ASTRONAUT KENT ROMINGER,DEL NORTE,RIO GRANDE,37.7137838,-106.3520185,no,6051,paved,public,,https://www.airnav.com/airport/RCV,airport,faa,no
RCX,WI,RUSK COUNTY,LADYSMITH,RUSK,45.49658563,-91.00018744,no,4001,paved,public,,https://www.airnav.com/airport/RCX,airport,faa,no
RCZ,NC,RICHMOND COUNTY,ROCKINGHAM,RICHMOND,34.89130333,-79.75959777,no,5001,paved,public,,https://www.airnav.com/airport/RCZ,airport,faa,no
RDD,CA,REDDING RGNL,REDDING,SHASTA,40.50898527,-122.29338527,yes,7003,paved,public,,https://www.airnav.com/airport/RDD,airport,faa,no
RDG,PA,READING RGNL/CARL A SPAATZ FLD,READING,BERKS,40.37849861,-75.96524722,yes,6350,paved,public,,https://www.airnav.com/airport/RDG,airport,faa,no
RDK,IA,RED OAK MUNI,RED OAK,MONTGOMERY,41.01083333,-95.25886111,no,5100,paved,public,,https://www.airnav.com/airport/RDK,airport,faa,no
RDM,OR,ROBERTS FLD,REDMOND,DESCHUTES,44.25406888,-121.14997138,yes,7038,paved,public,,https://www.airnav.com/airport/RDM,airport,faa,no
RDU,NC,RALEIGH-DURHAM INTL,RALEIGH/DURHAM,WAKE,35.87763888,-78.78747222,yes,10000,paved,public,,https://www.airnav.com/airport/RDU,airport,faa,no
RDV,AK,RED DEVIL,RED DEVIL,BETHEL,61.78805555,-157.35025,no,4820,unpaved,public,9072837211,https://www.airnav.com/airport/RDV,airport,faa,no
RED,MT,RED LODGE,RED LODGE,CARBON,45.18483333,-109.25770972,no,4000,paved,public,,https://www.airnav.com/airport/RED,airport,faa,no
REG,LA,LOUISIANA RGNL,GONZALES,ASCENSION,30.17136638,-90.94039305,no,5003,paved,public,,https://www.airnav.com/airport/REG,airport,faa,no
REI,CA,REDLANDS MUNI,REDLANDS,SAN BERNARDINO,34.08525,-117.14638888,no,4504,paved,public,,https://www.airnav.com/airport/REI,airport,faa,no
REO,OR,ROME STATE,ROME,MALHEUR,42.57766,-117.88543,no,6000,unpaved,public,,https://www.airnav.com/airport/REO,airport,faa,no
RFD,IL,CHICAGO/ROCKFORD INTL,CHICAGO/ROCKFORD,WINNEBAGO,42.19536111,-89.09722222,yes,10002,paved,public,,https://www.airnav.com/airport/RFD,airport,faa,no
RFG,TX,ROOKE FLD,REFUGIO,REFUGIO,28.29581666,-97.32597194,no,4361,paved,public,,https://www.airnav.com/airport/RFG,airport,faa,no
RFI,TX,RUSK COUNTY,HENDERSON,RUSK,32.14172277,-94.85172833,no,4005,paved,public,,https://www.airnav.com/airport/RFI,airport,faa,no
RGA,KY,CENTRAL KENTUCKY RGNL,RICHMOND,MADISON,37.63153416,-84.33244,no,5001,paved,public,,https://www.airnav.com/airport/RGA,airport,faa,no
RGK,MN,RED WING RGNL,RED WING,PIERCE,44.5893575,-92.48496861,no,5010,paved,public,,https://www.airnav.com/airport/RGK,airport,faa,no
RHI,WI,RHINELANDER/ONEIDA COUNTY,RHINELANDER,ONEIDA,45.63090055,-89.46662777,no,6800,paved,public,,https://www.airnav.com/airport/RHI,airport,faa,no
RHP,NC,WESTERN CAROLINA RGNL,ANDREWS,CHEROKEE,35.19522972,-83.86303861,no,5500,paved,public,,https://www.airnav.com/airport/RHP,airport,faa,no
RHV,CA,REID-HILLVIEW OF SANTA CLARA COUNTY,SAN JOSE,SANTA CLARA,37.33286111,-121.81980555,yes,3100,paved,public,,https://www.airnav.com/airport/RHV,airport,faa,no
RIC,VA,RICHMOND INTL,RICHMOND,HENRICO,37.50518111,-77.31973861,yes,9003,paved,public,,https://www.airnav.com/airport/RIC,airport,faa,no
RID,IN,RICHMOND MUNI,RICHMOND,WAYNE,39.75608333,-84.84269444,no,5502,paved,public,,https://www.airnav.com/airport/RID,airport,faa,no
RIF,UT,RICHFIELD MUNI,RICHFIELD,SEVIER,38.73411111,-112.10158333,no,7100,paved,public,,https://www.airnav.com/airport/RIF,airport,faa,no
RIL,CO,RIFLE GARFIELD COUNTY,RIFLE,GARFIELD,39.52660666,-107.72798694,no,7000,paved,public,,https://www.airnav.com/airport/RIL,airport,faa,no
RIR,CA,FLABOB,RIVERSIDE/RUBIDOUX/,RIVERSIDE,33.9887875,-117.40990972,no,3190,paved,public,,https://www.airnav.com/airport/RIR,airport,faa,no
RIU,CA,RANCHO MURIETA,RANCHO MURIETA,SACRAMENTO,38.48677777,-121.10277777,no,3798,paved,public,,https://www.airnav.com/airport/RIU,airport,faa,no
RIV,CA,MARCH ARB,RIVERSIDE,RIVERSIDE,33.88194333,-117.25901694,yes,13302,paved,public,,https://www.airnav.com/airport/RIV,airport,faa,no
RIW,WY,CENTRAL WYOMING RGNL,RIVERTON,FREMONT,43.06423833,-108.45984083,no,8204,paved,public,,https://www.airnav.com/airport/RIW,airport,faa,no
RJD,MD,GOODEN AIRPARK,RIDGELY,CAROLINE,38.97011333,-75.86632444,no,3214,paved,public,,https://www.airnav.com/airport/RJD,airport,faa,no
RK1,AK,KAVIK STRIP,KAVIK RIVER,NORTH SLOPE,69.67677638,-146.90004583,no,5500,unpaved,public,9076592401,https://www.airnav.com/airport/RK1,airport,faa,no
RKD,ME,KNOX COUNTY RGNL,ROCKLAND,KNOX,44.06014222,-69.09966972,no,5412,paved,public,,https://www.airnav.com/airport/RKD,airport,faa,no
RKP,TX,ARANSAS COUNTY,ROCKPORT,ARANSAS,28.08622222,-97.04369444,no,5608,paved,public,,https://www.airnav.com/airport/RKP,airport,faa,no
RKR,OK,ROBERT S KERR,POTEAU,LE FLORE,35.02163888,-94.62125,no,4007,paved,public,,https://www.airnav.com/airport/RKR,airport,faa,no
RKS,WY,SOUTHWEST WYOMING RGNL,ROCK SPRINGS,SWEETWATER,41.59421777,-109.06519861,no,10002,paved,public,,https://www.airnav.com/airport/RKS,airport,faa,no
RKW,TN,ROCKWOOD MUNI,ROCKWOOD,MORGAN,35.92233333,-84.68977777,no,5000,paved,public,,https://www.airnav.com/airport/RKW,airport,faa,no
RLD,WA,RICHLAND,RICHLAND,BENTON,46.30563944,-119.30418944,no,4009,paved,public,,https://www.airnav.com/airport/RLD,airport,faa,no
RME,NY,GRIFFISS INTL,ROME,ONEIDA,43.23379944,-75.40702583,yes,11820,paved,public,,https://www.airnav.com/airport/RME,airport,faa,no
RMG,GA,RICHARD B RUSSELL RGNL - J H TOWERS FLD,ROME,FLOYD,34.3516375,-85.15857444,no,7010,paved,public,,https://www.airnav.com/airport/RMG,airport,faa,no
RMN,VA,STAFFORD RGNL,STAFFORD,STAFFORD,38.39913472,-77.45660777,no,6000,paved,public,,https://www.airnav.com/airport/RMN,airport,faa,no
RMP,AK,RAMPART,RAMPART,YUKON-KOYUKUK,65.5079,-150.14083333,no,3520,unpaved,public,9074740788,https://www.airnav.com/airport/RMP,airport,faa,no
RMY,MI,BROOKS FLD,MARSHALL,CALHOUN,42.25119316,-84.9554443,no,3501,paved,public,,https://www.airnav.com/airport/RMY,airport,faa,no
RNC,TN,WARREN COUNTY MEML,MC MINNVILLE,WARREN,35.69869888,-85.84382055,no,5000,paved,public,,https://www.airnav.com/airport/RNC,airport,faa,no
RNH,WI,NEW RICHMOND RGNL,NEW RICHMOND,ST CROIX,45.14779305,-92.53918,no,5507,paved,public,,https://www.airnav.com/airport/RNH,airport,faa,no
RNM,CA,RAMONA,RAMONA,SAN DIEGO,33.03916666,-116.91525,yes,5001,paved,public,,https://www.airnav.com/airport/RNM,airport,faa,no
RNO,NV,RENO/TAHOE INTL,RENO,WASHOE,39.49911111,-119.76811111,yes,11001,paved,public,,https://www.airnav.com/airport/RNO,airport,faa,no
RNP,MI,OWOSSO COMMUNITY,OWOSSO,SHIAWASSEE,42.99297222,-84.1385,no,4300,paved,public,,https://www.airnav.com/airport/RNP,airport,faa,no
RNT,WA,RENTON MUNI,RENTON,KING,47.49313888,-122.21575,yes,5382,paved,public,,https://www.airnav.com/airport/RNT,airport,faa,no
RNV,MS,CLEVELAND MUNI,CLEVELAND,BOLIVAR,33.76252777,-90.75794444,no,5005,paved,public,,https://www.airnav.com/airport/RNV,airport,faa,no
ROA,VA,ROANOKE/BLACKSBURG RGNL (WOODRUM FLD),ROANOKE,ROANOKE,37.32547222,-79.97541666,yes,6800,paved,public,,https://www.airnav.com/airport/ROA,airport,faa,no
ROC,NY,FREDERICK DOUGLASS/GREATER ROCHESTER INTL,ROCHESTER,MONROE,43.11914361,-77.67186888,yes,8001,paved,public,,https://www.airnav.com/airport/ROC,airport,faa,no
ROG,AR,ROGERS EXEC - CARTER FLD,ROGERS,BENTON,36.37241666,-94.10697222,yes,6011,paved,public,,https://www.airnav.com/airport/ROG,airport,faa,no
ROS,MN,RUSH CITY RGNL,RUSH CITY,CHISAGO,45.69715416,-92.95217555,no,4401,paved,public,,https://www.airnav.com/airport/ROS,airport,faa,no
ROW,NM,ROSWELL AIR CENTER,ROSWELL,CHAVES,33.2998775,-104.52940305,yes,13000,paved,public,,https://www.airnav.com/airport/ROW,airport,faa,no
ROX,MN,ROSEAU MUNI/RUDY BILLBERG FLD,ROSEAU,ROSEAU,48.85625,-95.69694444,no,4400,paved,public,,https://www.airnav.com/airport/ROX,airport,faa,no
RPB,KS,BELLEVILLE MUNI,BELLEVILLE,REPUBLIC,39.81775972,-97.65958638,no,3500,paved,public,,https://www.airnav.com/airport/RPB,airport,faa,no
RPD,WI,RICE LAKE RGNL/CARL'S FLD,RICE LAKE,BARRON,45.42011111,-91.77333333,no,6700,paved,public,,https://www.airnav.com/airport/RPD,airport,faa,no
RPH,TX,GRAHAM MUNI,GRAHAM,YOUNG,33.11072222,-98.55477777,no,5000,paved,public,,https://www.airnav.com/airport/RPH,airport,faa,no
RPJ,IL,ROCHELLE MUNI/KORITZ FLD,ROCHELLE,OGLE,41.89263888,-89.07961111,no,5001,paved,public,,https://www.airnav.com/airport/RPJ,airport,faa,no
RPX,MT,ROUNDUP,ROUNDUP,MUSSELSHELL,46.475,-108.54341666,no,5099,paved,public,,https://www.airnav.com/airport/RPX,airport,faa,no
RQB,MI,ROBEN-HOOD,BIG RAPIDS,MECOSTA,43.72263888,-85.50405555,no,4300,paved,public,,https://www.airnav.com/airport/RQB,airport,faa,no
RQE,AZ,WINDOW ROCK,WINDOW ROCK,APACHE,35.65205555,-109.06738888,no,7000,paved,public,,https://www.airnav.com/airport/RQE,airport,faa,no
RQO,OK,EL RENO RGNL,EL RENO,CANADIAN,35.47272222,-98.00575,no,5600,paved,public,,https://www.airnav.com/airport/RQO,airport,faa,no
RRL,WI,MERRILL MUNI,MERRILL,LINCOLN,45.19891666,-89.71285194,no,5101,paved,public,,https://www.airnav.com/airport/RRL,airport,faa,no
RRQ,IA,ROCK RAPIDS MUNI,ROCK RAPIDS,LYON,43.45222111,-96.17977694,no,3097,paved,public,,https://www.airnav.com/airport/RRQ,airport,faa,no
RRT,MN,WARROAD INTL MEML,WARROAD,ROSEAU,48.94147222,-95.34847222,no,5400,paved,public,,https://www.airnav.com/airport/RRT,airport,faa,no
RSH,AK,RUSSIAN MISSION,RUSSIAN MISSION,KUSILVAK,61.77489027,-161.31939872,no,3620,unpaved,public,9072837211,https://www.airnav.com/airport/RSH,airport,faa,no
RSL,KS,RUSSELL MUNI,RUSSELL,RUSSELL,38.87136358,-98.81160372,no,5000,paved,public,,https://www.airnav.com/airport/RSL,airport,faa,no
RSN,LA,RUSTON RGNL,RUSTON,LINCOLN,32.51322472,-92.58844472,no,6002,paved,public,,https://www.airnav.com/airport/RSN,airport,faa,no
RST,MN,ROCHESTER INTL,ROCHESTER,OLMSTED,43.90827777,-92.50002777,yes,9034,paved,public,,https://www.airnav.com/airport/RST,airport,faa,no
RSV,IL,CRAWFORD COUNTY,ROBINSON,CRAWFORD,39.01602777,-87.64977777,no,5108,paved,public,,https://www.airnav.com/airport/RSV,airport,faa,no
RSW,FL,SOUTHWEST FLORIDA INTL,FORT MYERS,LEE,26.53616388,-81.755155,yes,12000,paved,public,,https://www.airnav.com/airport/RSW,airport,faa,no
RTN,NM,RATON MUNI/CREWS FLD,RATON,COLFAX,36.74243916,-104.50172638,no,7615,paved,public,,https://www.airnav.com/airport/RTN,airport,faa,no
RTS,NV,RENO/STEAD,RENO,WASHOE,39.66817694,-119.87643963,no,9000,paved,public,,https://www.airnav.com/airport/RTS,airport,faa,no
RUE,AR,RUSSELLVILLE RGNL,RUSSELLVILLE,POPE,35.25928305,-93.09262222,no,5505,paved,public,,https://www.airnav.com/airport/RUE,airport,faa,no
RUG,ND,RUGBY MUNI,RUGBY,PIERCE,48.39036111,-100.02427777,no,3600,paved,public,,https://www.airnav.com/airport/RUG,airport,faa,no
RUQ,NC,MID-CAROLINA RGNL,SALISBURY,ROWAN,35.64588333,-80.52029166,no,5501,paved,public,,https://www.airnav.com/airport/RUQ,airport,faa,no
RUT,VT,RUTLAND/SOUTHERN VERMONT RGNL,RUTLAND,RUTLAND,43.52973027,-72.94962611,no,5304,paved,public,,https://www.airnav.com/airport/RUT,airport,faa,no
RVF,MT,RUBY VALLEY FLD,TWIN BRIDGES,MADISON,45.53541666,-112.30227777,no,6000,paved,public,,https://www.airnav.com/airport/RVF,airport,faa,no
RVJ,GA,SWINTON SMITH FLD AT REIDSVILLE MUNI,REIDSVILLE,TATTNALL,32.05948722,-82.15357666,no,5003,paved,public,,https://www.airnav.com/airport/RVJ,airport,faa,no
RVL,PA,MIFFLIN COUNTY,REEDSVILLE,MIFFLIN,40.67738888,-77.62683333,no,5001,paved,public,,https://www.airnav.com/airport/RVL,airport,faa,no
RVN,TN,HAWKINS COUNTY,ROGERSVILLE,HAWKINS,36.45757916,-82.88503416,no,3504,paved,public,,https://www.airnav.com/airport/RVN,airport,faa,no
RVS,OK,TULSA RIVERSIDE,TULSA,TULSA,36.03958416,-95.98459472,yes,5101,paved,public,,https://www.airnav.com/airport/RVS,airport,faa,no
RWF,MN,REDWOOD FALLS MUNI,REDWOOD FALLS,REDWOOD,44.54688888,-95.082,no,4001,paved,public,,https://www.airnav.com/airport/RWF,airport,faa,no
RWI,NC,ROCKY MOUNT/WILSON RGNL,ROCKY MOUNT,NASH,35.85625277,-77.89193333,no,7099,paved,public,,https://www.airnav.com/airport/RWI,airport,faa,no
RWL,WY,RAWLINS MUNI/HARVEY FLD,RAWLINS,CARBON,41.80572222,-107.20033333,no,7008,paved,public,,https://www.airnav.com/airport/RWL,airport,faa,no
RWN,IN,ARENS FLD,WINAMAC,PULASKI,41.09226305,-86.61287111,no,4201,paved,public,,https://www.airnav.com/airport/RWN,airport,faa,no
RWV,TX,CALDWELL MUNI,CALDWELL,BURLESON,30.51547427,-96.70408577,no,3252,paved,public,,https://www.airnav.com/airport/RWV,airport,faa,no
RXE,ID,REXBURG-MADISON COUNTY,REXBURG,MADISON,43.83391666,-111.80511111,no,4204,paved,public,,https://www.airnav.com/airport/RXE,airport,faa,no
RYN,AZ,RYAN FLD,TUCSON,PIMA,32.14221111,-111.17457916,yes,5500,paved,public,,https://www.airnav.com/airport/RYN,airport,faa,no
RYV,WI,WATERTOWN MUNI,WATERTOWN,JEFFERSON,43.16963888,-88.72322222,no,4429,paved,public,,https://www.airnav.com/airport/RYV,airport,faa,no
RYW,TX,LAGO VISTA TX/RUSTY ALLEN,LAGO VISTA,TRAVIS,30.49858333,-97.96947222,no,3808,paved,public,,https://www.airnav.com/airport/RYW,airport,faa,no
RYY,GA,COBB COUNTY INTL/MCCOLLUM FLD,ATLANTA,COBB,34.01316666,-84.59702777,yes,6295,paved,public,,https://www.airnav.com/airport/RYY,airport,faa,no
RZL,IN,JASPER COUNTY,RENSSELAER,JASPER,40.94782333,-87.18264805,no,4000,paved,public,,https://www.airnav.com/airport/RZL,airport,faa,no
RZN,WI,BURNETT COUNTY,SIREN,BURNETT,45.82346388,-92.37369305,no,5000,paved,public,,https://www.airnav.com/airport/RZN,airport,faa,no
RZR,TN,CLEVELAND RGNL JETPORT,CLEVELAND,BRADLEY,35.21233638,-84.79919888,no,6200,paved,public,,https://www.airnav.com/airport/RZR,airport,faa,no
RZT,OH,ROSS COUNTY,CHILLICOTHE,ROSS,39.44041666,-83.02305555,no,5405,paved,public,,https://www.airnav.com/airport/RZT,airport,faa,no
S00,MT,OPHEIM,OPHEIM,VALLEY,48.86669166,-106.41725416,no,2675,unpaved,public,,https://www.airnav.com/airport/S00,airport,faa,no
S01,MT,CONRAD,CONRAD,PONDERA,48.16827777,-111.97644444,no,4602,paved,public,,https://www.airnav.com/airport/S01,airport,faa,no
S03,OR,ASHLAND MUNI/SUMNER PARKER FLD,ASHLAND,JACKSON,42.19027777,-122.66063888,no,3603,paved,public,,https://www.airnav.com/airport/S03,airport,faa,no
S04,MT,CONDON USFS,CONDON,MISSOULA,47.53882583,-113.72036833,no,2575,unpaved,public,,https://www.airnav.com/airport/S04,airport,faa,no
S05,OR,BANDON STATE,BANDON,COOS,43.08647222,-124.40786111,no,3601,paved,public,,https://www.airnav.com/airport/S05,airport,faa,no
S09,MT,HOT SPRINGS,HOT SPRINGS,SANDERS,47.61243722,-114.61346277,no,3550,paved,public,,https://www.airnav.com/airport/S09,airport,faa,no
S10,WA,LAKE CHELAN,CHELAN,CHELAN,47.86601027,-119.94270166,no,3506,paved,public,,https://www.airnav.com/airport/S10,airport,faa,no
S12,OR,ALBANY MUNI,ALBANY,LINN,44.63781527,-123.05944888,no,3004,paved,public,,https://www.airnav.com/airport/S12,airport,faa,no
S16,WA,COPALIS STATE,COPALIS,GRAYS HARBOR,47.14485972,-124.18925138,no,3560,unpaved,public,,https://www.airnav.com/airport/S16,airport,faa,no
S17,SC,TWIN LAKES,GRANITEVILLE,AIKEN,33.64569138,-81.86705638,no,4000,paved,public,,https://www.airnav.com/airport/S17,airport,faa,no
S18,WA,FORKS,FORKS,CLALLAM,47.93771833,-124.39592055,no,2400,paved,public,,https://www.airnav.com/airport/S18,airport,faa,no
S19,SC,MC CORMICK COUNTY,MC CORMICK,MC CORMICK,33.90809694,-82.26693,no,3598,paved,public,,https://www.airnav.com/airport/S19,airport,faa,no
S20,WA,GOLDENDALE,GOLDENDALE,KLICKITAT,45.83207388,-120.84527472,no,3491,paved,public,,https://www.airnav.com/airport/S20,airport,faa,no
S21,OR,SUNRIVER,SUNRIVER,DESCHUTES,43.8763125,-121.45305138,no,5460,paved,public,,https://www.airnav.com/airport/S21,airport,faa,no
S23,WA,IONE MUNI,IONE,PEND OREILLE,48.70843888,-117.41313055,no,3643,paved,public,,https://www.airnav.com/airport/S23,airport,faa,no
S24,OH,SANDUSKY COUNTY RGNL,FREMONT,SANDUSKY,41.29575,-83.03722222,no,5500,paved,public,,https://www.airnav.com/airport/S24,airport,faa,no
S25,ND,WATFORD CITY MUNI,WATFORD CITY,MC KENZIE,47.79299916,-103.24935222,no,6550,paved,public,,https://www.airnav.com/airport/S25,airport,faa,no
S27,MT,KALISPELL CITY,KALISPELL,FLATHEAD,48.17856944,-114.30374083,no,3600,paved,public,,https://www.airnav.com/airport/S27,airport,faa,no
S28,ND,INTL PEACE GARDEN,DUNSEITH,ROLETTE,48.99730555,-100.04369444,no,3005,paved,public,,https://www.airnav.com/airport/S28,airport,faa,no
S30,OR,LEBANON STATE,LEBANON,LINN,44.53113888,-122.92972222,no,2747,paved,public,,https://www.airnav.com/airport/S30,airport,faa,no
S31,WA,LOPEZ ISLAND,LOPEZ,SAN JUAN,48.48391666,-122.93766666,no,2905,paved,public,,https://www.airnav.com/airport/S31,airport,faa,no
S32,ND,COOPERSTOWN MUNI,COOPERSTOWN,GRIGGS,47.42277361,-98.10587138,no,3500,paved,public,,https://www.airnav.com/airport/S32,airport,faa,no
S33,OR,MADRAS MUNI,MADRAS,JEFFERSON,44.67016333,-121.15514916,no,5091,paved,public,,https://www.airnav.com/airport/S33,airport,faa,no
S34,MT,PLAINS,PLAINS,SANDERS,47.47355583,-114.90708138,no,4650,paved,public,,https://www.airnav.com/airport/S34,airport,faa,no
S35,WA,OKANOGAN LEGION,OKANOGAN,OKANOGAN,48.36191805,-119.56756,no,2533,paved,public,,https://www.airnav.com/airport/S35,airport,faa,no
S36,WA,NORMAN GRIER FLD,COVINGTON,KING,47.33709666,-122.10353638,no,3288,paved,public,,https://www.airnav.com/airport/S36,airport,faa,no
S37,PA,SMOKETOWN,SMOKETOWN,LANCASTER,40.04159305,-76.20189583,no,2750,paved,public,,https://www.airnav.com/airport/S37,airport,faa,no
S39,OR,PRINEVILLE,PRINEVILLE,CROOK,44.2882775,-120.90557833,no,5405,paved,public,,https://www.airnav.com/airport/S39,airport,faa,no
S40,WA,PROSSER,PROSSER,BENTON,46.21336111,-119.79555555,no,3452,paved,public,,https://www.airnav.com/airport/S40,airport,faa,no
S42,NM,SPRINGER MUNI,SPRINGER,COLFAX,36.33152222,-104.61785138,no,5003,paved,public,,https://www.airnav.com/airport/S42,airport,faa,no
S43,WA,HARVEY FLD,SNOHOMISH,SNOHOMISH,47.90486802,-122.10274361,no,2672,paved,public,,https://www.airnav.com/airport/S43,airport,faa,no
S44,KS,PLAINS MUNI,PLAINS,MEADE,37.26853522,-100.58392716,no,3350,unpaved,public,,https://www.airnav.com/airport/S44,airport,faa,no
S45,OR,SILETZ BAY STATE,GLENEDEN BEACH,LINCOLN,44.87677777,-124.02855555,no,3297,paved,public,,https://www.airnav.com/airport/S45,airport,faa,no
S49,OR,MILLER MEML AIRPARK,VALE,MALHEUR,43.96377166,-117.2593425,no,3872,paved,public,,https://www.airnav.com/airport/S49,airport,faa,no
S50,WA,AUBURN MUNI,AUBURN,KING,47.327625,-122.226655,no,3842,paved,public,,https://www.airnav.com/airport/S50,airport,faa,no
S51,CA,ANDY MC BETH,KLAMATH GLEN,DEL NORTE,41.51202777,-123.99566666,no,2400,paved,public,,https://www.airnav.com/airport/S51,airport,faa,no
S52,WA,METHOW VALLEY STATE,WINTHROP,OKANOGAN,48.42494833,-120.14588555,no,5049,paved,public,,https://www.airnav.com/airport/S52,airport,faa,no
S59,MT,LIBBY,LIBBY,LINCOLN,48.28383333,-115.49022222,no,5003,paved,public,,https://www.airnav.com/airport/S59,airport,faa,no
S64,MT,STANFORD/BIGGERSTAFF FLD,STANFORD,JUDITH BASIN,47.14686305,-110.23004555,no,4200,paved,public,,https://www.airnav.com/airport/S64,airport,faa,no
S66,ID,HOMEDALE MUNI,HOMEDALE,OWYHEE,43.61463888,-116.92136111,no,2901,paved,public,,https://www.airnav.com/airport/S66,airport,faa,no
